id,message,user_id,channel_id,create_at,update_at,root_id,edit_at,delete_at,is_pinned,original_id,cluster
154523,Привет! Покупателю 197139 не возвращаются деньги: статус завис на confirmed. 549612,789512,309273,1698568668701,1698568668701,uczcoo9tl9bb73jysfn1pnn6,0,0,False,,2
154531,"Привет! У клиента 519436 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",349803,642595,1698569613307,1698569613307,,0,0,False,,4
154533,"Привет! Просьба перевести статус заказа в started, покупателю 129435 не вернулись деньги, у нас заказ отменен. Спасибо!",720396,52833,1698574536635,1698574536635,3vpy22ku4cg1w7dmroponn04,0,0,False,,9
154541,"Привет! Была выплачена компенсация №282968, нужно убрать уведомление по претензии.",221665,108181,1698579279931,1698579279931,3pdxdgtix6prwc5cer3r950o,0,0,False,,8
154551,"У нас статус отправлен на cancelled, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",746966,555306,1698581333872,1698581333872,,0,0,False,,3
154560,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",340071,502597,1698581868095,1698581868095,,0,0,False,,1
154567,"Привет! Была выплачена компенсация №771612, нужно убрать уведомление по претензии.",338226,830355,1698585600396,1698585600396,,0,0,False,,8
154569,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",425967,289012,1698588608773,1698588608773,vnfqg240dxvjun62t3s4qy6s,0,0,False,,1
154577,"Привет! В заказе №609277 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",314018,696895,1698591328188,1698591328188,4kt6me2iknksd2z2d2nc9383,0,0,False,,5
154584,"Привет! У клиента 211998 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",102266,219347,1698597771870,1698597771870,vdhb6lfab2y6rat22xr8ikfi,0,0,False,,4
154590,"Привет! Была выплачена компенсация №2159, нужно убрать уведомление по претензии.",851292,178335,1698604409511,1698604409511,zy9iumckpky6xtz57pv76nmh,0,0,False,,8
154593,Добрый день! У покупателя 685686 зависли деньги из за статуса confirmed. Заказ: 36796,613251,376481,1698604497924,1698604497924,jbh1r82ikn3tn9jqh1nl5u6s,0,0,False,,10
154596,Привет! Покупателю 685231 не возвращаются деньги: статус завис на confirmed. 551276,708526,786309,1698608853956,1698608853956,,0,0,False,,2
154601,Привет! Покупателю 159426 не возвращаются деньги: статус завис на confirmed. 787121,34200,934024,1698609075928,1698609075928,,0,0,False,,2
154606,"Привет! В заказе №112466 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",880074,912973,1698612425408,1698612425408,,0,0,False,,5
154614,"Привет! По заказу кросс-доставки №14517, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",391821,746624,1698618556436,1698618556436,,0,0,False,,0
154622,"Привет! В заказе №699306 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не submitted. Помогите, пожалуйста, вернуть деньги пользователю.",87234,713718,1698620456307,1698620456307,,0,0,False,,5
154625,Привет! Покупателю 183057 не возвращаются деньги: статус завис на confirmed. 68186,68920,856649,1698626953113,1698626953113,kt8jr6ffykuxrtv36orpsshf,0,0,False,,2
154626,Привет! Продавец 402777 просит убрать уведомление по претензии 767174,400027,342038,1698627186154,1698627186154,is4xvfkzal3kryr4src9hwmc,0,0,False,,12
154633,"Привет! Просьба перевести статус заказа в refund, покупателю 60816 не вернулись деньги, у нас заказ отменен. Спасибо!",733153,178203,1698632353847,1698632353847,,0,0,False,,9
154638,Добрый день! У покупателя 511564 зависли деньги из за статуса confirmed. Заказ: 308289,749522,444806,1698635981404,1698635981404,,0,0,False,,10
154639,"Привет! В заказе №974788 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не rejected. Помогите, пожалуйста, вернуть деньги пользователю.",268579,833959,1698641491465,1698641491465,,0,0,False,,5
154648,"Добрый день, в профиле 345155 не отображается 14 дней на возврат, подскажите это как включить?",929012,962101,1698647075016,1698647075016,,0,0,False,,6
154658,"Привет! В заказе №246579 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не confirmed. Помогите, пожалуйста, вернуть деньги пользователю.",18397,991694,1698652072687,1698652072687,vnkarsjcd637lgojink5lk7c,0,0,False,,5
154666,Привет! Продавец 390712 просит убрать уведомление по претензии 801134,893988,411968,1698657332294,1698657332294,,0,0,False,,12
154670,Добрый день! У покупателя 440728 зависли деньги из за статуса confirmed. Заказ: 190119,694451,943528,1698661545921,1698661545921,oaiovzrazcnavisunlnqdjrp,0,0,False,,10
154679,"У нас статус отправлен на refund, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",955777,901926,1698668167316,1698668167316,3rb4mox48avayzu1k8o99ty6,0,0,False,,3
154681,Добрый день! У покупателя 346767 зависли деньги из за статуса started. Заказ: 287534,199503,904491,1698672752313,1698672752313,,0,0,False,,10
154683,"Привет! В заказе №486815 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",65936,249476,1698672950064,1698672950064,cn4aknquhc1hekdfa400jt66,0,0,False,,5
154691,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",455036,299556,1698674413675,1698674413675,rx94ado23v6pb8rbkamjcbep,0,0,False,,1
154692,"У нас статус отправлен на cancelled, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",855938,934787,1698680998962,1698680998962,3wgzf7qxos3i09k8y2yh4k5r,0,0,False,,3
154698,"Привет! У клиента 591447 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",796336,304857,1698687221955,1698687221955,t9xvg7x6t6egr8qjfkvblkaz,0,0,False,,4
154705,"Привет! Была выплачена компенсация №697203, нужно убрать уведомление по претензии.",402054,130781,1698687283120,1698687283120,,0,0,False,,8
154706,"Привет! По заказу кросс-доставки №682083, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",784120,342781,1698691466580,1698691466580,h9580e4xwhfjzg2rq4d1r6op,0,0,False,,0
154710,"Привет! В заказе №824603 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не rejected. Помогите, пожалуйста, вернуть деньги пользователю.",298673,914220,1698692445947,1698692445947,,0,0,False,,5
154718,"У нас статус отправлен на lost, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",674739,408291,1698695134365,1698695134365,67o9pieta7gurseluuljq8zi,0,0,False,,3
154722,"Привет! У клиента 318297 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",324342,81851,1698695327428,1698695327428,,0,0,False,,4
154729,"Добрый день, в профиле 394623 не отображается 14 дней на возврат, подскажите это как включить?",75479,499162,1698700584167,1698700584167,,0,0,False,,6
154736,"Привет! Была выплачена компенсация №854276, нужно убрать уведомление по претензии.",98779,659960,1698701513369,1698701513369,z52a4le2vwcna1jhmyte8ggt,0,0,False,,8
154743,"Добрый день, в профиле 139824 не отображается 14 дней на возврат, подскажите это как включить?",429179,510868,1698706184130,1698706184130,,0,0,False,,6
154749,Добрый день! У покупателя 746280 зависли деньги из за статуса confirmed. Заказ: 469686,563748,585190,1698709625174,1698709625174,,0,0,False,,10
154752,"Привет! В заказе №981403 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не confirmed. Помогите, пожалуйста, вернуть деньги пользователю.",280717,623887,1698715284316,1698715284316,pjzozrbujpbmtlpm9rr823ut,0,0,False,,5
154755,"Привет! В заказе №573047 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не submitted. Помогите, пожалуйста, вернуть деньги пользователю.",498574,569135,1698720278062,1698720278062,,0,0,False,,5
154765,Привет! Покупателю 245682 не возвращаются деньги: статус завис на sorted.,818303,691015,1698720747831,1698720747831,,0,0,False,,2
154775,Привет! Продавец 565492 просит убрать уведомление по претензии 661645,134805,540996,1698726394362,1698726394362,pplfse9f9xnn9q4e5249so52,0,0,False,,12
154780,"Привет! Пользователь 94508 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",793849,724294,1698726504301,1698726504301,,0,0,False,,7
154787,"Добрый день, в профиле 401546 не отображается 14 дней на возврат, подскажите это как включить?",843424,634958,1698733359806,1698733359806,,0,0,False,,6
154791,"Привет! Была выплачена компенсация №59479, нужно убрать уведомление по претензии.",757516,532380,1698736040711,1698736040711,,0,0,False,,8
154797,"Добрый день, в профиле 406658 не отображается 14 дней на возврат, подскажите это как включить?",601603,903882,1698740231791,1698740231791,v297s35zn2zkt9696hdinsq9,0,0,False,,6
154798,"Привет! Пользователь 172321 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",819908,638291,1698746144166,1698746144166,hk5594qoswf8o7p35kss509f,0,0,False,,7
154802,"Покупатель 734344 отказался от товара, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",394406,236237,1698747554528,1698747554528,,0,0,False,,11
154803,"Привет! По заказу кросс-доставки №740871, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",927039,629907,1698752018082,1698752018082,xkrsqtro1vn58wj96i73jcs4,0,0,False,,0
154807,Привет! Покупателю 727351 не возвращаются деньги: статус завис на confirmed. 772034,947116,895327,1698755185941,1698755185941,,0,0,False,,2
154811,"Привет! Просьба перевести статус заказа в lost, покупателю 964225 не вернулись деньги, у нас заказ отменен. Спасибо!",203952,85773,1698758058840,1698758058840,c39dkie93xwzkx48tikqtq9y,0,0,False,,9
154820,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",544045,339071,1698764543270,1698764543270,,0,0,False,,1
154824,"Добрый день, в профиле 626919 не отображается 14 дней на возврат, подскажите это как включить?",120138,846063,1698769387139,1698769387139,,0,0,False,,6
154831,Добрый день! У покупателя 915272 зависли деньги из за статуса refund. Заказ: 833846,703672,109299,1698772371880,1698772371880,,0,0,False,,10
154838,Добрый день! У покупателя 99126 зависли деньги из за статуса refund. Заказ: 642031,23374,782457,1698776981174,1698776981174,,0,0,False,,10
154842,Добрый день! У покупателя 780360 зависли деньги из за статуса sorted. Заказ: 482997,101578,724677,1698781910568,1698781910568,,0,0,False,,10
154850,"Добрый день, в профиле 387093 не отображается 14 дней на возврат, подскажите это как включить?",766586,379216,1698784862018,1698784862018,,0,0,False,,6
154855,"Привет! Просьба перевести статус заказа в submitted, покупателю 890130 не вернулись деньги, у нас заказ отменен. Спасибо!",804101,799587,1698787175315,1698787175315,k21phhedo5b4lx0n0aufh1ah,0,0,False,,9
154864,"Привет! Просьба перевести статус заказа в sorted, покупателю 139086 не вернулись деньги, у нас заказ отменен. Спасибо!",515405,681702,1698793023019,1698793023019,a5gka8gbyvd6eg0b4fz23h4b,0,0,False,,9
154873,"Привет! Просьба перевести статус заказа в started, покупателю 843435 не вернулись деньги, у нас заказ отменен. Спасибо!",799251,397788,1698793485081,1698793485081,0wfljou77n5agrzypjz9b0jo,0,0,False,,9
154875,"Привет! По заказу кросс-доставки №762011, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",93470,222872,1698795186405,1698795186405,3kyso9zidkcksr534cxdx0dc,0,0,False,,0
154881,"Привет! По заказу кросс-доставки №32015, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",625172,907077,1698797130687,1698797130687,,0,0,False,,0
154888,"Привет! По заказу кросс-доставки №628072, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",342199,777003,1698798513634,1698798513634,9lcnzn1r2btpo40pmjzqgvcs,0,0,False,,0
154890,"Привет! Пользователь 739006 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",581077,813278,1698800890469,1698800890469,,0,0,False,,7
154895,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",710355,507822,1698807827004,1698807827004,,0,0,False,,1
154897,"Покупатель 782182 отказался от товара, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",311770,689425,1698808643313,1698808643313,,0,0,False,,11
154904,"У нас статус отправлен на lost, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",252849,546566,1698809277073,1698809277073,,0,0,False,,3
154907,Привет! Покупателю 780529 не возвращаются деньги: статус завис на confirmed. 27080,98879,208721,1698814539403,1698814539403,,0,0,False,,2
154914,"Привет! У клиента 296818 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",734314,918836,1698821134090,1698821134090,72mhcqszr9d5flw2a8ym0pmd,0,0,False,,4
154918,"Привет! Пользователь 924847 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",829276,12795,1698823001767,1698823001767,42eswtzit4as3wrkg5ez1uzc,0,0,False,,7
154928,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",819081,532448,1698824669345,1698824669345,yjacedvyc34rq552f8b8aldd,0,0,False,,1
154934,Привет! Продавец 583147 просит убрать уведомление по претензии 648733,346516,583567,1698828408941,1698828408941,1q45nf47j65ml02fh5x4xjf7,0,0,False,,12
154944,"Добрый день, в профиле 996299 не отображается 14 дней на возврат, подскажите это как включить?",632580,523026,1698830745380,1698830745380,,0,0,False,,6
154949,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",447257,641746,1698831046383,1698831046383,,0,0,False,,1
154955,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",105961,483705,1698831659725,1698831659725,,0,0,False,,1
154963,Привет! Покупателю 402429 не возвращаются деньги: статус завис на confirmed. 368501,110494,969560,1698834635408,1698834635408,fj1f5csxm1dve9p49wxwlvbp,0,0,False,,2
154968,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",449503,420282,1698841591718,1698841591718,,0,0,False,,1
154975,"Привет! По заказу кросс-доставки №445046, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",560195,25492,1698844643134,1698844643134,,0,0,False,,0
154984,"Привет! По заказу кросс-доставки №296036, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",755442,164688,1698850690347,1698850690347,,0,0,False,,0
154985,"Добрый день, в профиле 977625 не отображается 14 дней на возврат, подскажите это как включить?",305579,288940,1698851045118,1698851045118,dx2v30rllx95auc1ggbc52zq,0,0,False,,6
154995,"Добрый день, в профиле 367401 не отображается 14 дней на возврат, подскажите это как включить?",192109,377195,1698857362286,1698857362286,1rye8q0ivsvddwzu2gi3ge70,0,0,False,,6
155003,"Привет! Просьба перевести статус заказа в lost, покупателю 187485 не вернулись деньги, у нас заказ отменен. Спасибо!",496590,586279,1698858320769,1698858320769,yj368a86qtpqyevjgvgz76y2,0,0,False,,9
155005,"Привет! В заказе №626495 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не confirmed. Помогите, пожалуйста, вернуть деньги пользователю.",251240,60869,1698858775120,1698858775120,,0,0,False,,5
155008,"Привет! В заказе №169854 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не sorted. Помогите, пожалуйста, вернуть деньги пользователю.",698445,985777,1698865218256,1698865218256,,0,0,False,,5
155015,"Привет! У клиента 942483 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",192773,384037,1698870781469,1698870781469,,0,0,False,,4
155021,Добрый день! У покупателя 337827 зависли деньги из за статуса confirmed. Заказ: 409568,879603,24255,1698872977034,1698872977034,dg761dwmxvk9wy2g14jwu8r3,0,0,False,,10
155031,"Добрый день, в профиле 367984 не отображается 14 дней на возврат, подскажите это как включить?",218856,228328,1698875717097,1698875717097,263u8k6zvbxog76snl1f9cm0,0,0,False,,6
155037,"Привет! Просьба перевести статус заказа в confirmed, покупателю 967165 не вернулись деньги, у нас заказ отменен. Спасибо!",313885,938693,1698877691690,1698877691690,8qb7rk1zilm22muklj14m3ce,0,0,False,,9
155040,Привет! Продавец 84798 просит убрать уведомление по претензии 346170,588023,786699,1698879529207,1698879529207,,0,0,False,,12
155050,"Добрый день, в профиле 920324 не отображается 14 дней на возврат, подскажите это как включить?",201686,678564,1698882532609,1698882532609,,0,0,False,,6
155054,"Привет! Просьба перевести статус заказа в submitted, покупателю 124536 не вернулись деньги, у нас заказ отменен. Спасибо!",865002,212906,1698886962032,1698886962032,2zy0lbvs86sn44ccn27ogof0,0,0,False,,9
155059,Добрый день! У покупателя 488374 зависли деньги из за статуса rejected. Заказ: 716018,632433,368989,1698887911171,1698887911171,vvu1bbclv687f1j9i352tw19,0,0,False,,10
155067,"У нас статус отправлен на rejected, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",204489,43345,1698887936409,1698887936409,,0,0,False,,3
155075,Привет! Покупателю 584722 не возвращаются деньги: статус завис на confirmed. 14409,980349,102135,1698892695165,1698892695165,f4h10stami67hxbkuuvrft72,0,0,False,,2
155084,"Привет! У клиента 323476 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",659467,153737,1698896107842,1698896107842,avcu3bm7svp8z80mvwx3t4i6,0,0,False,,4
155086,Привет! Покупателю 313002 не возвращаются деньги: статус завис на lost.,822128,827807,1698896729773,1698896729773,phamzb1xrsjhealu7j95pt4r,0,0,False,,2
155090,Привет! Продавец 826642 просит убрать уведомление по претензии 367876,897852,843507,1698900845027,1698900845027,,0,0,False,,12
155091,"Привет! Просьба перевести статус заказа в refunding, покупателю 922844 не вернулись деньги, у нас заказ отменен. Спасибо!",63668,38773,1698902683773,1698902683773,naj7utkdvniut303i6zjdcv0,0,0,False,,9
155101,"Привет! Просьба перевести статус заказа в cancelled, покупателю 179797 не вернулись деньги, у нас заказ отменен. Спасибо!",53865,356945,1698907867021,1698907867021,,0,0,False,,9
155106,"У нас статус отправлен на submitted, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",48619,521790,1698911164758,1698911164758,aouvfdxnv72p4fbb8ymvtgua,0,0,False,,3
155113,Добрый день! У покупателя 306149 зависли деньги из за статуса confirmed. Заказ: 968082,945208,722911,1698914837859,1698914837859,ka3ukfp1egwfqubego7lzpfl,0,0,False,,10
155121,Привет! Покупателю 260898 не возвращаются деньги: статус завис на rejected.,455800,698068,1698921501930,1698921501930,,0,0,False,,2
155123,"Покупатель 681623 отказался от товара, но деньги не вернулись. В биллинге статус заказа не sorted. Помогите, пожалуйста, вернуть деньги пользователю.",482499,814252,1698928354630,1698928354630,2fpz54wcqpefp4rkjylq3z0a,0,0,False,,11
155127,"У нас статус отправлен на sorted, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",883696,293488,1698928769056,1698928769056,qum22qkz27xxlj95jcs0yhgv,0,0,False,,3
155133,"Покупатель 455336 отказался от товара, но деньги не вернулись. В биллинге статус заказа не sorted. Помогите, пожалуйста, вернуть деньги пользователю.",126772,41070,1698933120656,1698933120656,,0,0,False,,11
155140,"У нас статус отправлен на refund, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",649248,352013,1698935020950,1698935020950,xlhp5dr2ox7ez1hgreqhckya,0,0,False,,3
155150,"Привет! По заказу кросс-доставки №31493, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",84669,805724,1698940340980,1698940340980,,0,0,False,,0
155160,"У нас статус отправлен на sorted, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",265373,317619,1698946927815,1698946927815,,0,0,False,,3
155169,"Привет! У клиента 518206 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",829493,16125,1698947082808,1698947082808,ysx3pq71ku8z3t27lgx9da8d,0,0,False,,4
155174,"Привет! Просьба перевести статус заказа в sorted, покупателю 799347 не вернулись деньги, у нас заказ отменен. Спасибо!",43054,757807,1698949270957,1698949270957,,0,0,False,,9
155175,"Привет! В заказе №343219 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не lost. Помогите, пожалуйста, вернуть деньги пользователю.",358979,756,1698949645940,1698949645940,yu381jqupw6cjg5f2hb0p6uh,0,0,False,,5
155176,"Привет! По заказу кросс-доставки №41091, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",970968,780403,1698955666298,1698955666298,z2chf9hvf4zi8d5oasfl0s4h,0,0,False,,0
155184,Привет! Покупателю 203559 не возвращаются деньги: статус завис на submitted.,966111,879531,1698957113764,1698957113764,,0,0,False,,2
155190,"Привет! Пользователь 544928 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",916036,228531,1698963233733,1698963233733,,0,0,False,,7
155197,"У нас статус отправлен на refunding, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",962195,706790,1698969946448,1698969946448,,0,0,False,,3
155203,"Покупатель 432717 отказался от товара, но деньги не вернулись. В биллинге статус заказа не rejected. Помогите, пожалуйста, вернуть деньги пользователю.",649105,801412,1698972259707,1698972259707,jhgqgnh7wxc79cq2jxswerxd,0,0,False,,11
155204,"Привет! У клиента 427579 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",390398,811743,1698978578010,1698978578010,w23adporuhlmvjfmov7n26ly,0,0,False,,4
155211,Привет! Покупателю 511850 не возвращаются деньги: статус завис на lost.,675367,242013,1698981472068,1698981472068,,0,0,False,,2
155215,Добрый день! У покупателя 608903 зависли деньги из за статуса cancelled. Заказ: 227058,110858,357421,1698982938475,1698982938475,73te96xfregclyjonzjgld5u,0,0,False,,10
155221,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",84345,943631,1698985647528,1698985647528,,0,0,False,,1
155224,Добрый день! У покупателя 802959 зависли деньги из за статуса refunding. Заказ: 807045,238699,158150,1698987476683,1698987476683,,0,0,False,,10
155228,Добрый день! У покупателя 411608 зависли деньги из за статуса started. Заказ: 343242,27921,456249,1698993841138,1698993841138,4gfix56ofpm1oj2k1hvrwvya,0,0,False,,10
155235,"Привет! По заказу кросс-доставки №41265, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",12975,297031,1698997437194,1698997437194,,0,0,False,,0
155237,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",307754,624426,1699002029685,1699002029685,,0,0,False,,1
155243,Привет! Покупателю 46646 не возвращаются деньги: статус завис на refund.,127202,423171,1699008616634,1699008616634,,0,0,False,,2
155244,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",194044,149181,1699009429304,1699009429304,zus0oc6baqmhe590h8jeymnl,0,0,False,,1
155249,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",16978,634011,1699011681875,1699011681875,,0,0,False,,1
155256,"У нас статус отправлен на cancelled, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",898653,189925,1699014208482,1699014208482,,0,0,False,,3
155261,Привет! Покупателю 790753 не возвращаются деньги: статус завис на cancelled.,169866,729944,1699016162954,1699016162954,aq37uxbrix6zm73fctjuni0i,0,0,False,,2
155266,Привет! Покупателю 538943 не возвращаются деньги: статус завис на confirmed. 665418,27034,638302,1699022803834,1699022803834,,0,0,False,,2
155272,"Добрый день, в профиле 355976 не отображается 14 дней на возврат, подскажите это как включить?",982811,156074,1699026409773,1699026409773,,0,0,False,,6
155273,"Привет! Пользователь 806559 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",585522,749972,1699028815386,1699028815386,,0,0,False,,7
155282,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",402371,937214,1699033208966,1699033208966,p247547okih280k3ao24yfzf,0,0,False,,1
155291,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",273045,4070,1699037911779,1699037911779,948m4b698ab7fvuc6i6phues,0,0,False,,1
155297,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",857923,752340,1699044851349,1699044851349,,0,0,False,,1
155303,"Привет! Просьба перевести статус заказа в refunding, покупателю 930502 не вернулись деньги, у нас заказ отменен. Спасибо!",473321,376777,1699045327571,1699045327571,9u5xmyt7zay6fhrnow3gnwml,0,0,False,,9
155309,"Привет! Просьба перевести статус заказа в submitted, покупателю 270657 не вернулись деньги, у нас заказ отменен. Спасибо!",319693,985115,1699046300176,1699046300176,e6p89ifksqwf2dcgz0cb242g,0,0,False,,9
155317,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",96364,533652,1699049825713,1699049825713,kxbkl3a3ypu41l6br0z17bmz,0,0,False,,1
155323,"Привет! Пользователь 748252 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",19476,232354,1699051528375,1699051528375,,0,0,False,,7
155331,"Привет! По заказу кросс-доставки №554216, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",648975,163094,1699057028645,1699057028645,,0,0,False,,0
155338,Привет! Продавец 824800 просит убрать уведомление по претензии 737615,470470,639029,1699059845969,1699059845969,u9o73rjtd2meb64vx148v02q,0,0,False,,12
155341,Добрый день! У покупателя 802331 зависли деньги из за статуса started. Заказ: 453283,536852,521720,1699060459238,1699060459238,,0,0,False,,10
155349,"Привет! Пользователь 610908 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",611732,962697,1699066326675,1699066326675,l73yohazztkdrn7zx2j8q0bv,0,0,False,,7
